,ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
3456,MTDR,MATADOR RESOURCES COMPANY,stocks,us,XNYS,CS,True,usd,0001520006,BBG000JCPGZ1,BBG001T3L5S4,2022-01-26T00:00:00Z
3457,MTEM,"Molecular Templates, Inc.",stocks,us,XNAS,CS,True,usd,0001183765,BBG000NRVRG3,BBG001SKWPZ3,2022-01-26T00:00:00Z
3458,MTEX,Mannatech Inc.,stocks,us,XNAS,CS,True,usd,0001056358,BBG000C24TS3,BBG001SBT652,2022-01-26T00:00:00Z
3459,MTG,MGIC Investment Corp.,stocks,us,XNYS,CS,True,usd,0000876437,BBG000CBMH27,BBG001S6SFR0,2022-01-26T00:00:00Z
3460,MTH,Meritage Homes Corporation,stocks,us,XNYS,CS,True,usd,0000833079,BBG000F4F1N0,BBG001S9F527,2022-01-26T00:00:00Z
3461,MTN,"Vail Resorts, Inc.",stocks,us,XNYS,CS,True,usd,0000812011,BBG000BCMWM1,BBG001S5TFD6,2022-01-26T00:00:00Z
3462,MTNB,"Matinas BioPharma Holdings, Inc.",stocks,us,XASE,CS,True,usd,0001582554,BBG005WX2XG8,BBG005WX2XH7,2022-01-26T00:00:00Z
3463,MTOR,"MERITOR, Inc.",stocks,us,XNYS,CS,True,usd,0001113256,BBG000BH92D1,BBG001S9SR34,2022-01-26T00:00:00Z
3464,MTR,Mesa Royalty Trust,stocks,us,XNYS,CS,True,usd,0000313364,BBG000BPKG12,BBG001S5TFR1,2022-01-26T00:00:00Z
3465,MTRN,Materion Corporation,stocks,us,XNYS,CS,True,usd,0001104657,BBG000BDTT76,BBG001S5PFQ6,2022-01-26T00:00:00Z
3466,MTRX,Matrix Service Co,stocks,us,XNAS,CS,True,usd,0000866273,BBG000C4TPX4,BBG001S6MM91,2022-01-26T00:00:00Z
3467,MTRY,Monterey Bio Acquisition Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001860663,BBG012F7PX93,BBG012F7PY55,2022-01-26T00:00:00Z
3468,MTSI,"MACOM Technology Solutions Holdings, Inc",stocks,us,XNAS,CS,True,usd,0001493594,BBG000LJQ3H1,BBG001T4BB37,2022-01-26T00:00:00Z
3469,MTTR,"Matterport, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001819394,BBG00XS0FV56,BBG00XS0FV65,2022-01-26T00:00:00Z
3470,MTW,"The Manitowoc Company, Inc.",stocks,us,XNYS,CS,True,usd,0000061986,BBG000D2M6H4,BBG001S7C7S2,2022-01-26T00:00:00Z
3471,MTX,Minerals Technologies Inc,stocks,us,XNYS,CS,True,usd,0000891014,BBG000BB61F7,BBG001S5TFZ2,2022-01-26T00:00:00Z
3472,MTZ,"MasTec, Inc.",stocks,us,XNYS,CS,True,usd,0000015615,BBG000DYXD23,BBG001S95HF8,2022-01-26T00:00:00Z
3473,MU,"Micron Technology, Inc.",stocks,us,XNAS,CS,True,usd,0000723125,BBG000C5Z1S3,BBG001S6P675,2022-01-26T00:00:00Z
3474,MUDS,Mudrick Capital Acquisition Corporation II Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001820727,BBG00YNJXR48,BBG00YNJXR57,2022-01-26T00:00:00Z
3475,MULN,"Mullen Automotive, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001499961,BBG003GMH2G7,BBG003GMH366,2022-01-26T00:00:00Z
3476,MUR,Murphy Oil Corp.,stocks,us,XNYS,CS,True,usd,0000717423,BBG000BPMH90,BBG001S5TG80,2022-01-26T00:00:00Z
3477,MUSA,MURPHY USA INC.,stocks,us,XNYS,CS,True,usd,0001573516,BBG001Z0Q6T5,BBG001Z0Q6V2,2022-01-26T00:00:00Z
3478,MUX,"MCEWEN MINING, INC.",stocks,us,XNYS,CS,True,usd,0000314203,BBG000BW6CN8,BBG001S5X3Z4,2022-01-26T00:00:00Z
3479,MVBF,MVB Financial Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001277902,BBG000BPFFJ1,BBG001SDT8M5,2022-01-26T00:00:00Z
3480,MVIS,Microvision Inc,stocks,us,XNAS,CS,True,usd,0000065770,BBG000BVKXQ5,BBG001S74TH5,2022-01-26T00:00:00Z
3481,MVO,MV Oil Trust,stocks,us,XNYS,CS,True,usd,0001371782,BBG000C0DP78,BBG001SKBXD3,2022-01-26T00:00:00Z
3482,MVST,"Microvast Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001760689,BBG00NKS36M4,BBG00NKS36P1,2022-01-26T00:00:00Z
3483,MWA,"Mueller Water Products, Inc.",stocks,us,XNYS,CS,True,usd,0001350593,BBG000FV4WC6,BBG001SNQZ91,2022-01-26T00:00:00Z
3484,MX,Magnachip Semiconductor Corp.,stocks,us,XNYS,CS,True,usd,0001325702,BBG000T5QV18,BBG001SZ97W9,2022-01-26T00:00:00Z
3485,MXC,Mexco Energy Corporation,stocks,us,XASE,CS,True,usd,0000066418,BBG000BQJDY3,BBG001S6X6C0,2022-01-26T00:00:00Z
3486,MXCT,"MaxCyte, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001287098,BBG00CFTQN95,BBG00CFTQNG7,2022-01-26T00:00:00Z
3487,MXL,"MaxLinear, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001288469,BBG000BB6R33,BBG001S6MZV7,2022-01-26T00:00:00Z
3488,MYE,"Myers Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000069488,BBG000BPQ0F6,BBG001S5TH97,2022-01-26T00:00:00Z
3489,MYFW,"First Western Financial, Inc.",stocks,us,XNAS,CS,True,usd,0001327607,BBG000BK7L26,BBG001SN3RQ5,2022-01-26T00:00:00Z
3490,MYGN,Myriad Genetics Inc,stocks,us,XNAS,CS,True,usd,0000899923,BBG000D9H9F1,BBG001S86FS9,2022-01-26T00:00:00Z
3491,MYMD,"MyMD Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001321834,BBG000RCTB07,BBG001SFSSG4,2022-01-26T00:00:00Z
3492,MYNZ,Mainz Biomed B.V. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001874252,,,2022-01-26T00:00:00Z
3493,MYO,Myomo Inc.,stocks,us,XASE,CS,True,usd,0001369290,BBG002B0JJV6,BBG002B0JJW5,2022-01-26T00:00:00Z
3494,MYOV,Myovant Sciences Ltd.,stocks,us,XNYS,CS,True,usd,0001679082,,,2022-01-26T00:00:00Z
3495,MYPS,"PLAYSTUDIOS, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001823878,BBG00Y1RQ9M2,BBG00Y1RQ9N1,2022-01-26T00:00:00Z
3496,MYRG,"MYR Group, Inc.",stocks,us,XNAS,CS,True,usd,0000700923,BBG000BC7VW9,BBG001S8GYM3,2022-01-26T00:00:00Z
3497,MYSZ,"My Size, Inc",stocks,us,XNAS,CS,True,usd,0001211805,BBG000BJS6W6,BBG001SCG5V7,2022-01-26T00:00:00Z
3498,NAAC,North Atlantic Acquisition Corporation Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0001830063,,,2022-01-26T00:00:00Z
3499,NABL,"N-able, Inc.",stocks,us,XNYS,CS,True,usd,0001834488,BBG00YJKWXD8,BBG00YJKWXF6,2022-01-26T00:00:00Z
3500,NAII,Natural Alternatives International Inc.,stocks,us,XNAS,CS,True,usd,0000787253,BBG000D3ZK05,BBG001S7FBJ0,2022-01-26T00:00:00Z
3501,NAK,"Northern Dynasty Minerals, Ltd.",stocks,us,XASE,CS,True,usd,0001164771,BBG000BWM9L9,BBG001S77X29,2022-01-26T00:00:00Z
3502,NAOV,"NanoVibronix, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001326706,BBG008LFXN26,BBG008LFXNV4,2022-01-26T00:00:00Z
3503,NAPA,"The Duckhorn Portfolio, Inc.",stocks,us,XNYS,CS,True,usd,0001835256,BBG00ZF3LG28,BBG00ZF3LGX4,2022-01-26T00:00:00Z
3504,NARI,"Inari Medical, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001531048,BBG009J8K7M0,BBG009J8K7N9,2022-01-26T00:00:00Z
3505,NAT,Nordic American Tanker,stocks,us,XNYS,CS,True,usd,0001000177,,,2022-01-26T00:00:00Z
3506,NATH,Nathan's Famous Inc,stocks,us,XNAS,CS,True,usd,0000069733,BBG000B9ZJN2,BBG001S5Q337,2022-01-26T00:00:00Z
3507,NATI,National Instruments Corp,stocks,us,XNAS,CS,True,usd,0000935494,BBG000DZK6N6,BBG001S8FKK6,2022-01-26T00:00:00Z
3508,NATR,Nature's Sunshine Products Inc.,stocks,us,XNAS,CS,True,usd,0000275053,BBG000C05DV7,BBG001S61DP6,2022-01-26T00:00:00Z
3509,NAUT,"Nautilus Biotechnolgy, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001808805,BBG00W7G4M12,BBG00W7G4MV9,2022-01-26T00:00:00Z
3510,NAVB,Navidea Biopharmaceuticals Inc.,stocks,us,XASE,CS,True,usd,0000810509,BBG000BCHXK7,BBG001S69WV9,2022-01-26T00:00:00Z
3511,NAVI,Navient Corporation,stocks,us,XNAS,CS,True,usd,0001593538,BBG004MN1R41,BBG004MN1R50,2022-01-26T00:00:00Z
3512,NBEV,"NewAge, Inc. Common Stock (Delaware)",stocks,us,XNAS,CS,True,usd,0001579823,BBG005YW6FV6,BBG005YW6FT9,2022-01-26T00:00:00Z
3513,NBHC,NATIONAL BANK HOLDINGS CORP.,stocks,us,XNYS,CS,True,usd,0001475841,BBG003D8Y833,BBG003D8Y8V2,2022-01-26T00:00:00Z
3514,NBIX,Neurocrine Biosciences Inc,stocks,us,XNAS,CS,True,usd,0000914475,BBG000GJS7C1,BBG001S8W4X9,2022-01-26T00:00:00Z
3515,NBN,Northeast Bank Common Stock,stocks,us,XNAS,CS,True,usd,0000811831,BBG000DNB9Q4,BBG001SDS4K7,2022-01-26T00:00:00Z
